system:index,LST,NDBI,NDVI,NDWI,.geo
3455,27.350318480000055,-0.06345911949685534,0.2699688309737504,-0.26649689161860535,"{""type"":""Point"",""coordinates"":[73.1874708864858,33.79734183361673]}"
3456,37.20447014000001,0.00421382133397544,0.09094506364175954,-0.1202383774083229,"{""type"":""Point"",""coordinates"":[73.13643826052136,33.53352810109091]}"
3457,32.63970443000005,-0.025901689240602647,0.19805217885832088,-0.21487141595631568,"{""type"":""Point"",""coordinates"":[73.18721109812348,33.56579379464686]}"
3458,31.123812560000033,-0.047982646420824296,0.21183946488294314,-0.22478366684694429,"{""type"":""Point"",""coordinates"":[73.10216252169441,33.60008481700961]}"
3459,33.27716515999998,-0.02024625820246258,0.1640560593569662,-0.19211551052758538,"{""type"":""Point"",""coordinates"":[72.9601081604601,33.61133067180751]}"
3460,31.827924680000024,0.04254526992722965,0.046889456348765776,-0.06953003894287119,"{""type"":""Point"",""coordinates"":[73.04644489800363,33.634428406404375]}"
3461,30.159930920000022,-0.1068180164447355,0.2661589045656969,-0.2352606789020627,"{""type"":""Point"",""coordinates"":[72.88201484741394,33.70416745904141]}"
3462,34.722987620000026,-0.03350146335388256,0.16079171912155546,-0.17926673298280518,"{""type"":""Point"",""coordinates"":[72.93543395935879,33.62763424611597]}"
3463,32.57305303999999,-0.0017390787341885043,0.16268718514940309,-0.1943149798862287,"{""type"":""Point"",""coordinates"":[73.12842360210583,33.519815374366]}"
3464,33.17804258000001,0.014144349113237028,0.16463197435316212,-0.19148583733642538,"{""type"":""Point"",""coordinates"":[72.87863817225193,33.65928223792605]}"
3465,30.074480419999986,0.002027170131009652,0.1351481570705854,-0.17330677290836655,"{""type"":""Point"",""coordinates"":[73.05194651856525,33.72577572762898]}"
3466,34.593102860000045,-0.0496109596329055,0.1690245167024665,-0.19550068171489168,"{""type"":""Point"",""coordinates"":[72.96678060924651,33.50082240526217]}"
3467,30.14967686,-0.10488688669082362,0.26375924128145767,-0.25170118343195264,"{""type"":""Point"",""coordinates"":[73.11569627367797,33.607618100009375]}"
3468,33.66681944000004,-0.06647431637300828,0.18039433789626652,-0.187060224443402,"{""type"":""Point"",""coordinates"":[73.10372600421053,33.64919537144812]}"
3469,31.65360566000004,-0.03925444789607455,0.16472077648051767,-0.19627248428808783,"{""type"":""Point"",""coordinates"":[73.29068728092031,33.53262311863196]}"
3470,25.602001250000058,-0.13810702606888542,0.3306415593232451,-0.31480925733048526,"{""type"":""Point"",""coordinates"":[73.13192496863086,33.779540165010836]}"
3471,26.533411699999988,-0.06046450424370024,0.23798917009101733,-0.24535445238555148,"{""type"":""Point"",""coordinates"":[73.20310817989876,33.75735619109745]}"
3472,23.957933630000014,-0.06000443432164957,0.19054626129083377,-0.17244454352914948,"{""type"":""Point"",""coordinates"":[73.0492762736352,33.768071703191346]}"
3473,29.305425920000005,-0.07626924711497597,0.24379462767766066,-0.23855385425679998,"{""type"":""Point"",""coordinates"":[73.13024092179491,33.737080273500226]}"
3474,32.877256820000014,-0.09830069590548632,0.2490613266583229,-0.26122509663990484,"{""type"":""Point"",""coordinates"":[73.173813973056,33.70705003742499]}"
3475,34.415365820000034,-0.080605055946954,0.24758633652876746,-0.25397179808666676,"{""type"":""Point"",""coordinates"":[72.82398270950873,33.73962386486518]}"
3476,34.18123145000004,-0.043742868010650436,0.19674578545668037,-0.22657955815352876,"{""type"":""Point"",""coordinates"":[72.99288012160753,33.527388123098696]}"
3477,35.41684568000005,0.014710833321135295,0.07963494634866153,-0.13843083532058112,"{""type"":""Point"",""coordinates"":[73.28170344382386,33.51044932785716]}"
3478,33.51984458000004,-0.02850819719868379,0.18040237952008556,-0.2082649151614669,"{""type"":""Point"",""coordinates"":[72.8341404304354,33.5395267152923]}"
3479,24.696225949999985,-0.010574681577080306,0.12582332793857504,-0.1393745476707424,"{""type"":""Point"",""coordinates"":[72.95893072817638,33.772742887972186]}"
3480,25.883987900000022,-0.01803977696275755,0.20805321633288515,-0.22954479976951886,"{""type"":""Point"",""coordinates"":[73.05185410851522,33.79477869210528]}"
3481,32.60381522,-0.018388960205391526,0.12438657099831694,-0.1403672691989794,"{""type"":""Point"",""coordinates"":[73.08051179893134,33.664306510369876]}"
3482,36.165392060000045,0.027497940822403852,0.06501526505689703,-0.09498840734795791,"{""type"":""Point"",""coordinates"":[73.0080238196843,33.600361631020874]}"
3483,29.565195440000025,-0.039230574538091624,0.18816465311437458,-0.19878836538812453,"{""type"":""Point"",""coordinates"":[72.83695328379176,33.73515163503802]}"
3484,34.483726219999994,-0.01650052540399307,0.15968700892640172,-0.19882100750267953,"{""type"":""Point"",""coordinates"":[72.88717926957948,33.549108587943245]}"
3485,33.36090665000006,0.023891434278738684,0.09383882888004548,-0.1259028984182134,"{""type"":""Point"",""coordinates"":[73.17635973866825,33.645361182702196]}"
3486,35.28012488000002,-0.03445905838982786,0.14780920687742652,-0.16390734296460333,"{""type"":""Point"",""coordinates"":[73.11582711868654,33.55307690946373]}"
3487,27.866439500000013,-0.05330945657414422,0.2030838217362231,-0.21958610789903904,"{""type"":""Point"",""coordinates"":[73.29954530501108,33.7642834005589]}"
3488,28.021959410000022,-0.08376479289940829,0.24376631368970567,-0.22540717974450647,"{""type"":""Point"",""coordinates"":[72.8629523044883,33.7093581445067]}"
3489,32.62945037000003,-0.057451161047519406,0.19874665864150542,-0.22147263609798334,"{""type"":""Point"",""coordinates"":[72.96054471534302,33.502554490879575]}"
3490,23.465738750000014,-0.1551661693944777,0.3247364569529875,-0.30070880668026023,"{""type"":""Point"",""coordinates"":[73.0978003589756,33.79326017393252]}"
3491,33.608713100000045,-0.00428766915006842,0.1383173060352256,-0.18330347545682552,"{""type"":""Point"",""coordinates"":[72.94223983117423,33.57231466990823]}"
3492,31.04348908999998,-0.0772730838628697,0.25312551331423044,-0.2522798570073685,"{""type"":""Point"",""coordinates"":[73.13053384831596,33.66480052634462]}"
3493,33.69074558,0.03454097784030953,0.053544697347714276,-0.07315165969425656,"{""type"":""Point"",""coordinates"":[73.07039929613227,33.62462153689425]}"
3494,26.19844574000001,-0.11971245049422571,0.29984932194876945,-0.2718406229917212,"{""type"":""Point"",""coordinates"":[73.09635168210207,33.68149713928759]}"
3495,34.91610575000004,-0.01268796992481203,0.11706263498920086,-0.1379437804727791,"{""type"":""Point"",""coordinates"":[73.15636773279836,33.553361870092864]}"
3496,33.736888850000014,0.019203762369770404,0.08544475367766653,-0.10650135406495827,"{""type"":""Point"",""coordinates"":[73.04193837392785,33.57483760719739]}"
3497,34.37434958000006,0.03935361216730038,0.0756022279774364,-0.10496391865296305,"{""type"":""Point"",""coordinates"":[72.98737128170694,33.65927050648607]}"
3498,27.538309580000032,-0.04685586310669419,0.2299469637791391,-0.21738422723203385,"{""type"":""Point"",""coordinates"":[72.97278299861696,33.76140925951107]}"
3499,33.81721232000001,-0.06738355621896609,0.22424094196568953,-0.23381104968484806,"{""type"":""Point"",""coordinates"":[73.16885555561255,33.53922813114351]}"
3500,32.16630866000003,-0.055781494785814886,0.18656185530340755,-0.20865942028985507,"{""type"":""Point"",""coordinates"":[73.28658920371113,33.52993511052084]}"
3501,35.91758561000006,-0.04503955201129599,0.18357926873591626,-0.2091788426192377,"{""type"":""Point"",""coordinates"":[72.99284587315184,33.53283770202032]}"
3502,34.61361098000003,-0.014172183337809868,0.12800056233086143,-0.1476846057571965,"{""type"":""Point"",""coordinates"":[73.11917828612994,33.52898838640176]}"
3503,33.755687960000046,0.018233361252496617,0.10113090291577845,-0.12407789908527589,"{""type"":""Point"",""coordinates"":[73.05441298070498,33.55594028892257]}"
3504,24.08610938000004,-0.07348154304314704,0.25287960231176493,-0.24543007512755616,"{""type"":""Point"",""coordinates"":[73.00341995542766,33.77615844813423]}"
3505,31.995407660000012,-0.012100994243851387,0.11448842150754493,-0.15789867544713013,"{""type"":""Point"",""coordinates"":[73.14337564466372,33.514803776245735]}"
3506,30.92385839000002,-0.07615149053184175,0.24142530144368546,-0.24082147360835884,"{""type"":""Point"",""coordinates"":[72.82690612523524,33.63134857546702]}"
3507,30.573511339999982,-0.0013204425759254482,0.1768672291692681,-0.19243768865111066,"{""type"":""Point"",""coordinates"":[73.16950550025642,33.753338662854226]}"
3508,24.776549420000038,-0.13977421089010061,0.2789004265586626,-0.25161290322580643,"{""type"":""Point"",""coordinates"":[73.18956948767904,33.775293523839274]}"
3509,35.18271131000006,-0.09489824539533144,0.2535279110841525,-0.24319255471611317,"{""type"":""Point"",""coordinates"":[73.19409778109838,33.552644100851516]}"
3510,30.63332668999999,-0.023393572706970556,0.16463590483056958,-0.18610030105000366,"{""type"":""Point"",""coordinates"":[73.21814329714338,33.757011168532934]}"
3511,35.77915580000001,0.02053675949879323,0.07402418345192628,-0.11145368669640514,"{""type"":""Point"",""coordinates"":[73.12262092687577,33.58237047416393]}"
3512,28.25267575999999,-0.07094605727089992,0.23241439460012894,-0.23847267738739425,"{""type"":""Point"",""coordinates"":[73.2311476226127,33.73516559188211]}"
3513,32.60039720000003,-0.042137782865745606,0.18914179371555365,-0.20915591622846122,"{""type"":""Point"",""coordinates"":[72.85914101649384,33.625593304930426]}"
3514,34.53157850000002,-0.029371706046070943,0.1704147589550229,-0.20106405030055965,"{""type"":""Point"",""coordinates"":[72.82546746894296,33.51335169237507]}"
3515,30.043718240000032,-0.08179601025576887,0.24695451596626541,-0.24925076728651382,"{""type"":""Point"",""coordinates"":[72.84127338787401,33.75860404931984]}"
3516,35.828717090000055,-0.02159661205974108,0.16161425756147715,-0.19295343352926683,"{""type"":""Point"",""coordinates"":[73.06750166456865,33.50572669465637]}"
3517,24.532160990000023,-0.12319292123629112,0.3226930838378279,-0.30974222964994824,"{""type"":""Point"",""coordinates"":[73.20052601396982,33.75933664332318]}"
3518,28.68163727000001,-0.07941287165976665,0.23636233003430748,-0.2447466454482983,"{""type"":""Point"",""coordinates"":[73.24736801928006,33.709558197375806]}"
3519,31.845014780000042,-0.03281637717121588,0.19304908634897885,-0.21383785360163313,"{""type"":""Point"",""coordinates"":[72.86140263255948,33.62567635056604]}"
3520,25.825881560000028,-0.1502452073116362,0.29382757323749426,-0.26744995292094814,"{""type"":""Point"",""coordinates"":[72.90366108823886,33.77789026024915]}"
3521,29.90528843000004,0.03415832110735472,0.06433529566821897,-0.09475092184223845,"{""type"":""Point"",""coordinates"":[73.17098922936094,33.73135509554194]}"
3522,24.30144464,-0.13617197188921043,0.24842153077447196,-0.22685474511204357,"{""type"":""Point"",""coordinates"":[72.93229079756262,33.75709611133436]}"
3523,33.64972934000002,-0.004828703779483738,0.1601905049894164,-0.18381672323356987,"{""type"":""Point"",""coordinates"":[72.85941462440357,33.79257062016585]}"
3524,28.285146950000012,-0.1085133418043202,0.22724321516686144,-0.22187506733607706,"{""type"":""Point"",""coordinates"":[73.25047834974545,33.76073932746947]}"
3525,30.125750720000042,-0.10144927536231885,0.25791923134664463,-0.2533094009423379,"{""type"":""Point"",""coordinates"":[73.17445845573688,33.60936844030402]}"
3526,26.71114874,-0.06526601152151813,0.24164625957816574,-0.2398832531355999,"{""type"":""Point"",""coordinates"":[73.29378107282146,33.70682559826604]}"
3527,29.050783430000024,-0.07522575142311472,0.21769807437895047,-0.21187042842215256,"{""type"":""Point"",""coordinates"":[72.89403386526523,33.744945748626115]}"
3528,31.52030288000003,-0.11417349726775956,0.2543689320388349,-0.24323088355785905,"{""type"":""Point"",""coordinates"":[73.07442906457163,33.57995231521028]}"
3529,37.22156024000003,-0.015540500386283948,0.08371119637251483,-0.10099220411055988,"{""type"":""Point"",""coordinates"":[73.15379714999945,33.5477113920294]}"
3530,30.38893826000003,-0.013223760374374276,0.16136508055171384,-0.17212109780250873,"{""type"":""Point"",""coordinates"":[73.03817019228218,33.72242007775491]}"
3531,31.21439009000005,-0.04528157713761748,0.19773754071376037,-0.21589959646596626,"{""type"":""Point"",""coordinates"":[73.11874161800164,33.52715407260229]}"
3532,33.59162300000003,-0.012364322793770647,0.14549143853903385,-0.1663766855154415,"{""type"":""Point"",""coordinates"":[73.24702931642445,33.523300353328636]}"
3533,31.598917340000014,-0.0642434988179669,0.2009069992330521,-0.22860164432163205,"{""type"":""Point"",""coordinates"":[72.84030619776337,33.53594658059611]}"
3534,31.961227460000032,-0.03902670248064465,0.19969350895756557,-0.21831925300133392,"{""type"":""Point"",""coordinates"":[72.91170243180659,33.52771480478539]}"
3535,33.89924480000002,-0.0020046967180250876,0.16451988683641205,-0.19421120895624275,"{""type"":""Point"",""coordinates"":[72.88181962891164,33.53821505939592]}"
3536,26.85128756000006,-0.14633990682238815,0.3266123820602301,-0.31080785229511787,"{""type"":""Point"",""coordinates"":[73.01622830500096,33.74690040155639]}"
3537,31.508339810000052,-0.10448622234288041,0.25098973747934045,-0.23998018896677842,"{""type"":""Point"",""coordinates"":[72.83001070023012,33.72966411952319]}"
3538,31.293004549999978,0.02367182246133154,0.07974638826394957,-0.1027934446153554,"{""type"":""Point"",""coordinates"":[73.08069216621767,33.563446495916196]}"
3539,32.99176049000005,-0.006053856477911991,0.14985557858320142,-0.18919192601093635,"{""type"":""Point"",""coordinates"":[73.2200811785123,33.58066988841693]}"
3540,33.798413210000035,-0.01076319490709897,0.15147324214467625,-0.18129909679205453,"{""type"":""Point"",""coordinates"":[73.00567517926196,33.541704559103046]}"
3541,34.200030560000016,-0.0015344083842390203,0.16013280123411247,-0.1931845617907771,"{""type"":""Point"",""coordinates"":[72.86766573106675,33.79761177177547]}"
3542,28.310782099999983,-0.07614278376990241,0.2434256889581247,-0.2539836911797711,"{""type"":""Point"",""coordinates"":[73.25305354360803,33.7646501669442]}"
3543,33.248111989999984,-0.0659956350369719,0.21437583494136855,-0.22112765401694093,"{""type"":""Point"",""coordinates"":[72.919705928319,33.7005598908229]}"
3544,34.23762878000002,-0.003235674785268855,0.14143239625167336,-0.1740043372000964,"{""type"":""Point"",""coordinates"":[72.84182482681157,33.52051148535171]}"
3545,30.775174520000007,-0.008398576512455517,0.19227144203581528,-0.21305524161786363,"{""type"":""Point"",""coordinates"":[72.86595251952508,33.63823542049334]}"
3546,28.315909130000023,-0.12967837930639808,0.3044217044896726,-0.287215411558669,"{""type"":""Point"",""coordinates"":[73.08009444881786,33.680104591515025]}"
3547,34.225665710000044,-0.029613534067980753,0.15482905090174778,-0.1909019100962229,"{""type"":""Point"",""coordinates"":[73.17201217415307,33.504955713200154]}"
3548,32.79864236000003,-0.03963338014635228,0.19965200777864966,-0.2158923909472847,"{""type"":""Point"",""coordinates"":[72.99068186122163,33.71953430235552]}"
3549,30.51369599000003,-0.05132187865298083,0.20128812690977624,-0.21861311158957605,"{""type"":""Point"",""coordinates"":[73.20368454906745,33.7064305013783]}"
3550,37.13098271000001,0.02612906686282623,0.08216542070398311,-0.10923372316285565,"{""type"":""Point"",""coordinates"":[73.13565834030686,33.56672278396318]}"
3551,31.86210488000006,-0.062885944615566,0.2584630418091715,-0.2573440959570425,"{""type"":""Point"",""coordinates"":[73.03073986868183,33.600216759286376]}"
3552,33.89411776999998,0.009269018538037075,0.09790786354735649,-0.13305679642629228,"{""type"":""Point"",""coordinates"":[72.87863920165081,33.60959984340756]}"
3553,33.16095247999999,0.004161511640985266,0.12937274785548009,-0.16845925437149456,"{""type"":""Point"",""coordinates"":[73.21471980723862,33.6004554107772]}"
3554,31.61429843000002,-0.018414273447190155,0.1394310317220275,-0.15667611840560602,"{""type"":""Point"",""coordinates"":[73.01345111295184,33.678367154103164]}"
3555,27.309302240000022,-0.11780550042529062,0.27754374594944914,-0.25637348629700446,"{""type"":""Point"",""coordinates"":[73.05970981551586,33.737954865049836]}"
3556,31.086214340000026,-0.02742719529054988,0.20767443079557568,-0.2258819773319853,"{""type"":""Point"",""coordinates"":[72.86829781905496,33.505480233515655]}"
3557,34.40852977999998,-0.06957682635288273,0.22610954906217745,-0.23445730461891282,"{""type"":""Point"",""coordinates"":[73.20427712996904,33.66398073770527]}"
3558,37.31897380999999,0.012701558418160525,0.08423603897709848,-0.1347713546160483,"{""type"":""Point"",""coordinates"":[73.2202773363177,33.53541812920247]}"
3559,31.499794759999986,-0.06907538392914038,0.2325154275639142,-0.23888642741101757,"{""type"":""Point"",""coordinates"":[73.27883436435972,33.638691541063245]}"
3560,31.42459832000003,-0.03273905996758509,0.142637565324316,-0.1770728875283686,"{""type"":""Point"",""coordinates"":[72.90015288959786,33.583299471289195]}"
3561,30.27956161999998,-0.05659565310953303,0.24927304448967724,-0.24977273553688956,"{""type"":""Point"",""coordinates"":[73.27578977763947,33.60337957999346]}"
3562,29.712170300000025,-0.08795496705686688,0.2550640150536841,-0.2479729977620428,"{""type"":""Point"",""coordinates"":[72.83829240890962,33.758049625411765]}"
3563,30.447044600000027,-0.04826969735665943,0.20818308926337478,-0.22659693686963017,"{""type"":""Point"",""coordinates"":[73.25366528366766,33.73155888274361]}"
3564,34.79134801999999,-0.03474164361025948,0.20542885516664633,-0.21726279491194425,"{""type"":""Point"",""coordinates"":[72.83643504841012,33.69191160911512]}"
3565,35.49375113000002,2.2448032804058603E-4,0.08728414953696922,-0.12175300142725212,"{""type"":""Point"",""coordinates"":[73.2203910174291,33.64214352672235]}"
3566,26.38472783000003,-0.11030501200633526,0.2846249334988473,-0.2588044485634847,"{""type"":""Point"",""coordinates"":[73.11052044314762,33.756693554261794]}"
3567,27.871566529999996,-0.08737991409554412,0.2596714462064381,-0.2646430750457596,"{""type"":""Point"",""coordinates"":[73.28225585856279,33.71840444588706]}"
3568,31.115267510000024,-0.021525862314101286,0.14323902873691247,-0.17256911577504325,"{""type"":""Point"",""coordinates"":[72.82716098792224,33.67610969521789]}"
3569,30.472679749999998,-0.06608405497735759,0.19605675984027382,-0.21252755990891675,"{""type"":""Point"",""coordinates"":[73.21457252745243,33.61182502015177]}"
3570,32.65166750000003,-0.03500016525101629,0.18285174693106704,-0.20631741140215717,"{""type"":""Point"",""coordinates"":[73.232211597845,33.56604993373966]}"
3571,25.810500470000022,-0.11516020063466066,0.28522552990679934,-0.27293618181464097,"{""type"":""Point"",""coordinates"":[73.2881304599162,33.769798123935374]}"
3572,34.95883100000003,-0.012449351106935229,0.1594095692814633,-0.19133499170812604,"{""type"":""Point"",""coordinates"":[72.94142806552323,33.60143538960728]}"
3573,31.776654380000025,-0.03914656203059379,0.16276197989915275,-0.20376420454545455,"{""type"":""Point"",""coordinates"":[73.17534752282752,33.67716047498555]}"
3574,25.039736960000027,-0.15858336021794459,0.3133012332134658,-0.2866127940766689,"{""type"":""Point"",""coordinates"":[73.19583461588792,33.77360427695671]}"
3575,36.63024278,0.002118900593292166,0.09463408155133483,-0.14964254577157804,"{""type"":""Point"",""coordinates"":[73.29774908180008,33.53914511060757]}"
3576,31.40409020000004,0.004751593889089378,0.14306438242608455,-0.1728390686465606,"{""type"":""Point"",""coordinates"":[72.84541398432485,33.63249898115434]}"
3577,33.33185348000001,0.008183561174068243,0.12478565999045414,-0.14290846385974995,"{""type"":""Point"",""coordinates"":[73.2482913565215,33.54636645109278]}"
3578,29.073000560000025,-0.06894692242508281,0.15397729635327873,-0.17538435474990471,"{""type"":""Point"",""coordinates"":[73.25155574679479,33.760054484758626]}"
3579,27.38108066000001,-0.095684734127494,0.23049967018469658,-0.2266562551372678,"{""type"":""Point"",""coordinates"":[73.25343960274655,33.769238088230864]}"
3580,36.47301386000004,0.017643848905596313,0.07465260504759062,-0.10390406758874429,"{""type"":""Point"",""coordinates"":[73.12805602870301,33.62826529923231]}"
3581,34.25813690000001,0.0376436402060494,0.052928212724448136,-0.0771732702542874,"{""type"":""Point"",""coordinates"":[73.04213738427215,33.620003840558965]}"
3582,33.81892133000002,-0.03047217264319325,0.1662473602056744,-0.18337153185383942,"{""type"":""Point"",""coordinates"":[72.83713702804275,33.63820659184108]}"
3583,28.39281458000005,-0.16014585591800531,0.33823417961348995,-0.3055822550831793,"{""type"":""Point"",""coordinates"":[72.95209466637236,33.74912118196171]}"
3584,33.95393311999999,-0.010903143739778303,0.12338449111470114,-0.14433625891387822,"{""type"":""Point"",""coordinates"":[73.13132292365339,33.59537571735205]}"
3585,29.11401680000006,-0.07768986790282667,0.24231588251838163,-0.23094072216250647,"{""type"":""Point"",""coordinates"":[72.84536952184048,33.720280890201515]}"
3586,26.68722260000004,-0.10906139315230225,0.2562163065736136,-0.24394785847299813,"{""type"":""Point"",""coordinates"":[73.22651029224514,33.76114451492522]}"
3587,22.57534454000006,-0.13478622525370154,0.32409348551906203,-0.30091162222985085,"{""type"":""Point"",""coordinates"":[73.12281920683039,33.778677585367475]}"
3588,29.997574970000016,-0.07700787130332937,0.19821408040470626,-0.21793498373619524,"{""type"":""Point"",""coordinates"":[73.23006157657315,33.71354134959576]}"
3589,33.21564080000002,-0.03423828462735604,0.19349474524411334,-0.21895380434782608,"{""type"":""Point"",""coordinates"":[72.8847872332176,33.754525622959974]}"
3590,30.71194115000003,-0.025145749247229163,0.1846600899516926,-0.19987252549490103,"{""type"":""Point"",""coordinates"":[73.26855594078178,33.66110235635459]}"
3591,31.47586862000003,-0.07794877819548872,0.2675093244923332,-0.26847307665721987,"{""type"":""Point"",""coordinates"":[73.06589224805509,33.568603884861474]}"
3592,35.529640340000014,-0.04603104812798052,0.12584179680390228,-0.1698755532019518,"{""type"":""Point"",""coordinates"":[73.26289104091158,33.61849745265934]}"
3593,31.034944040000028,-0.05830861723446894,0.23241790041633217,-0.23564756752709506,"{""type"":""Point"",""coordinates"":[72.88494891099381,33.674951180521845]}"
3594,32.02104281000004,0.006588529024204175,0.1629832908432522,-0.19966499162479062,"{""type"":""Point"",""coordinates"":[72.92130467590647,33.55120631301325]}"
3595,31.41092623999998,0.005895793957516432,0.1256268566135369,-0.15780136018661498,"{""type"":""Point"",""coordinates"":[72.91220807710347,33.64409698612291]}"
3596,26.82394340000002,-0.14650948609320316,0.2900845630906981,-0.2629144178874325,"{""type"":""Point"",""coordinates"":[72.93087774718745,33.74194908672177]}"
3597,33.55060676000005,-0.03385660001245873,0.16632407456209702,-0.1890952730659693,"{""type"":""Point"",""coordinates"":[73.27417607353622,33.54171809288033]}"
3598,22.85904019999998,-0.07071761117354311,0.213518922852984,-0.19771931399838377,"{""type"":""Point"",""coordinates"":[72.97821131214275,33.78296724368149]}"
3599,33.75739697000006,-0.04650337238196663,0.19000315911404403,-0.21018062397372742,"{""type"":""Point"",""coordinates"":[73.19000514595481,33.513988107387505]}"
3600,34.72469663000004,0.01584613910098719,0.08173119129137038,-0.10759550561797752,"{""type"":""Point"",""coordinates"":[73.05496188809362,33.63896577133487]}"
3601,27.808333160000018,-0.13847900113507378,0.30414164977628205,-0.28299473288186605,"{""type"":""Point"",""coordinates"":[72.87120415260489,33.78364829183732]}"
3602,30.077898440000013,-0.06303919351190669,0.2118756446147046,-0.21509824198552224,"{""type"":""Point"",""coordinates"":[72.86676248947578,33.77063520595041]}"
3603,29.206303339999977,-0.05909425625920471,0.08989296201572416,-0.08588146470366176,"{""type"":""Point"",""coordinates"":[72.81808166445563,33.704246541288185]}"
3604,32.11845638,-0.01220645243968859,0.19719590754073513,-0.20578581787649797,"{""type"":""Point"",""coordinates"":[72.84920266636735,33.55514346763961]}"
3605,29.059328479999976,-0.09825591434985322,0.257811881971363,-0.24764595103578155,"{""type"":""Point"",""coordinates"":[73.253540448869,33.79980727721373]}"
3606,33.906080840000016,-0.017409741093558695,0.17624719489038496,-0.203334157454173,"{""type"":""Point"",""coordinates"":[72.9057652715812,33.60060293413112]}"
3607,33.54889775000004,-0.0027562393990792342,0.1363113727239965,-0.161506481660147,"{""type"":""Point"",""coordinates"":[72.95527432730951,33.55282065175081]}"
3608,29.223393439999995,-0.010387307217278399,0.20079036507339104,-0.211528603163151,"{""type"":""Point"",""coordinates"":[73.24305411675172,33.61672732841476]}"
3609,33.26007506000002,-8.159759501825209E-4,0.14668110023126507,-0.18813092688895686,"{""type"":""Point"",""coordinates"":[72.88459457915516,33.56415335097937]}"
3610,34.26839096000003,0.04231366459627329,0.057096946973754684,-0.08000437780453103,"{""type"":""Point"",""coordinates"":[73.08480280453122,33.63651605755454]}"
3611,30.532495100000006,-0.03790174506262222,0.21520580267412392,-0.23147770948830124,"{""type"":""Point"",""coordinates"":[73.25131667762905,33.70364820786652]}"
3612,35.31772310000002,-0.03930743320479797,0.19426249605940663,-0.21667915640723692,"{""type"":""Point"",""coordinates"":[73.14609551701518,33.51834667509295]}"
3613,32.28252134000002,-0.04767077768547511,0.1929275657583585,-0.21372519988155167,"{""type"":""Point"",""coordinates"":[73.18853618547443,33.59707256617529]}"
3614,30.81619076000004,-0.08674097487938778,0.21226292543517797,-0.22274633123689727,"{""type"":""Point"",""coordinates"":[72.98382400544314,33.505198344367535]}"
3615,29.155033040000035,-0.10932341912118201,0.267606665445889,-0.2601762178693658,"{""type"":""Point"",""coordinates"":[72.84487322878829,33.781108673057155]}"
3616,36.51744812000004,-0.02522183055791905,0.12738087281962174,-0.16033842344201404,"{""type"":""Point"",""coordinates"":[73.16239748902463,33.53247209279546]}"
3617,27.791243060000056,-0.019194044343744943,0.1882712555190762,-0.2,"{""type"":""Point"",""coordinates"":[73.17838502560527,33.78957859734383]}"
3618,31.766400320000002,-0.07346462505655704,0.04915514592933948,-0.057672454246832476,"{""type"":""Point"",""coordinates"":[73.10106607487191,33.52995739904721]}"
3619,30.976837700000033,-0.04273666256040936,0.20918647668583568,-0.21779548472775564,"{""type"":""Point"",""coordinates"":[72.86411862923727,33.63982220090514]}"
3620,34.38118562,-0.025401024180147183,0.12205440308754222,-0.13239204524175124,"{""type"":""Point"",""coordinates"":[73.06025829181254,33.66381312712688]}"
3621,29.32422502999998,-0.0919606012229284,0.2757825834491739,-0.26972785541662286,"{""type"":""Point"",""coordinates"":[73.25303520974923,33.655056273342176]}"
3622,29.004640160000008,-0.0627026604680236,0.1631248129302604,-0.16322428907419287,"{""type"":""Point"",""coordinates"":[72.8145309564997,33.56328559971666]}"
3623,27.449441060000026,-0.06018074083882287,0.22908951357574595,-0.2367547111523015,"{""type"":""Point"",""coordinates"":[73.2148277855485,33.73066835832525]}"
3624,28.77221480000003,-0.14681910179968274,0.3582326455249263,-0.35564177174264466,"{""type"":""Point"",""coordinates"":[73.03728458619987,33.77020844801848]}"
3625,27.141819260000034,-0.1198023878139152,0.2582530804491358,-0.2383080870788842,"{""type"":""Point"",""coordinates"":[73.18963396106534,33.717094689918895]}"
3626,23.882737190000057,-0.11407258768103298,0.21962750716332377,-0.20053589056550558,"{""type"":""Point"",""coordinates"":[73.01553535880356,33.79501157234721]}"
3627,33.53693468000006,0.03276532312278958,0.0964150818368564,-0.15339305008539264,"{""type"":""Point"",""coordinates"":[72.94935617132558,33.595113783774075]}"
3628,30.484642819999976,-0.04671537272258769,0.22544009085746736,-0.2395175186674325,"{""type"":""Point"",""coordinates"":[73.29134342931782,33.67505520612647]}"
3629,27.34690046000003,-0.05971001618071639,0.24609673748810834,-0.25268625649295856,"{""type"":""Point"",""coordinates"":[72.944103890052,33.76922743987367]}"
3630,27.924545840000008,-0.1034095166729112,0.29143065960168096,-0.27456991380243084,"{""type"":""Point"",""coordinates"":[73.0575074693501,33.68002725329336]}"
3631,24.15959681000004,-0.1158811514894601,0.25789004974043744,-0.2401122079701921,"{""type"":""Point"",""coordinates"":[72.97225287432201,33.741309718085645]}"
3632,31.578409220000026,-3.310959275200915E-4,0.1442244792563264,-0.1729371073621797,"{""type"":""Point"",""coordinates"":[72.85134496286263,33.62667858199745]}"
3633,29.777112680000016,0.045726304632251864,0.06814474269612932,-0.09554140127388536,"{""type"":""Point"",""coordinates"":[73.19073575833676,33.74183935593344]}"
